ID,STREET_NAME,X,Y,BUS_TRAM_NO
211501,"Ul./Pl.: Dwernickiego,",21.078061,52.250421,"['102', '173', '202', 'N21', 'N71']"
211502,"Ul./Pl.: Dwernickiego,",21.078079,52.250311,"['102', '173', '202', 'N21', 'N71']"
211601,"Ul./Pl.: Podskarbińska,",21.074344,52.249485,"['102', 'N21', 'N71']"
211602,"Ul./Pl.: Podskarbińska,",21.074378,52.250558,"['173', '311']"
211603,"Ul./Pl.: Stanisławowska,",21.073602,52.250162,['202']
211604,"Ul./Pl.: Dwernickiego,",21.074863,52.250074,"['102', '173', '202', 'N21', 'N71']"
211702,"Ul./Pl.: Mińska,",21.067337,52.250332,"['123', '173', '202']"
211801,"Ul./Pl.: Żupnicza,",21.064924,52.251987,"['123', '173', '202']"
211802,"Ul./Pl.: Chodakowska,",21.065989,52.251785,"['123', '173', '202']"
211901,"Ul./Pl.: Żupnicza,",21.058950,52.250492,"['123', '173', '202']"
211902,"Ul./Pl.: Żupnicza,",21.060335,52.250787,"['123', '173', '202']"
212001,"Ul./Pl.: Lubelska,",21.052437,52.250296,"['146', '147']"
212003,"Ul./Pl.: Lubelska,",21.052950,52.250466,['202']
212004,"Ul./Pl.: Lubelska,",21.052494,52.250222,['123']
212006,"Ul./Pl.: Lubelska,",21.052998,52.250394,['173']
212007,"Ul./Pl.: Lubelska,",21.052556,52.250144,['202']
212101,"Ul./Pl.: Chrzanowskiego,",21.082849,52.252711,['123']
212102,"Ul./Pl.: Chrzanowskiego,",21.084142,52.252635,['123']
212201,"Ul./Pl.: Chrzanowskiego,",21.078356,52.252690,['123']
212202,"Ul./Pl.: Chrzanowskiego,",21.079397,52.252614,['123']
212301,"Ul./Pl.: Mińska,",21.073410,52.251935,"['123', '173', '311']"
212302,"Ul./Pl.: Mińska,",21.073030,52.251790,['123']
212401,"Ul./Pl.: Fieldorfa,",21.094960,52.230120,"['123', '148', '168', '225', '311', 'N02', 'N03']"
212402,"Ul./Pl.: Fieldorfa,",21.095359,52.230204,"['123', '148', '168', '225', 'N02', 'N03']"
212501,"Ul./Pl.: Kościuszkowców,",21.158124,52.234507,"['115', '305', 'N25']"
212502,"Ul./Pl.: Kościuszkowców,",21.158418,52.233831,"['115', 'N25']"
212601,"Ul./Pl.: Patriotów,",21.185248,52.188124,['115']
212602,"Ul./Pl.: Patriotów,",21.184473,52.189052,['115']
212701,"Ul./Pl.: Międzyborska,",21.075250,52.243419,"['102', '135', '311']"
212801,"Ul./Pl.: Umińskiego,",21.100977,52.225645,"['111', '123', '213', '509', 'N02', 'N22', 'N72']"
212802,"Ul./Pl.: Umińskiego,",21.100221,52.226292,"['111', '123', '213', '509', 'N02', 'N22', 'N72']"
212901,"Ul./Pl.: Grenadierów,",21.078899,52.242683,"['135', '311']"
212902,"Ul./Pl.: Cyraneczki,",21.078951,52.241137,"['135', '311']"
213001,"Ul./Pl.: al.Stanów Zjednoczonych,",21.081632,52.239958,"['141', '143', '151', '182', '188', '502', '514', '520', '523', '525', 'N25']"
213002,"Ul./Pl.: al.Stanów Zjednoczonych,",21.082880,52.240902,"['141', '143', '188', '523']"
213003,"Ul./Pl.: Grenadierów,",21.085003,52.238574,"['135', '158', '311']"
213004,"Ul./Pl.: Grenadierów,",21.084406,52.239069,"['135', '151', '158', '182', '311', 'N25']"
213101,"Ul./Pl.: al.Poniatowskiego,",21.049968,52.237973,"['102', '111', '117', '146', '147', '158', '166', '507', '521', 'N22', 'N24', 'N72']"
213102,"Ul./Pl.: al.Poniatowskiego,",21.050488,52.237693,"['102', '111', '117', '146', '147', '158', '507', '521', 'N22', 'N24', 'N72', '111^']"
213103,"Ul./Pl.: al.Zieleniecka,",21.051053,52.239349,"['123', '138', '509', 'N02', '138^']"
213104,"Ul./Pl.: al.Zieleniecka,",21.051178,52.239476,"['123', '138', '166', '509', 'N02', '138^']"
213105,"Ul./Pl.: al.Poniatowskiego,",21.050436,52.237930,"['7', '9', '22', '24', '25']"
213106,"Ul./Pl.: al.Poniatowskiego,",21.050710,52.237894,"['9', '24']"
213107,"Ul./Pl.: al.Poniatowskiego,",21.050425,52.237899,"['7', '9^', '22', '25']"
213108,"Ul./Pl.: al.Zieleniecka,",21.050934,52.239327,"['7', '9^', '22', '25', '9^']"
213109,"Ul./Pl.: al.Zieleniecka,",21.050989,52.239100,"['7', '9^', '22', '24^', '25']"
213201,"Ul./Pl.: al.Waszyngtona,",21.061984,52.240271,"['102', '158', 'N24']"
213202,"Ul./Pl.: al.Waszyngtona,",21.063265,52.240447,"['102', '158', 'N24']"
213203,"Ul./Pl.: al.Waszyngtona,",21.062924,52.240492,"['9', '24']"
213204,"Ul./Pl.: al.Waszyngtona,",21.063122,52.240389,"['9', '24']"
213301,"Ul./Pl.: al.Waszyngtona,",21.070393,52.242008,"['102', '158', 'N24']"
213302,"Ul./Pl.: al.Waszyngtona,",21.072474,52.242335,"['102', 'N24']"
213303,"Ul./Pl.: al.Waszyngtona,",21.070798,52.242108,"['9', '24']"
213304,"Ul./Pl.: al.Waszyngtona,",21.072279,52.242264,"['9', '24']"
213306,"Ul./Pl.: Kinowa,",21.071898,52.241676,['158']
213401,"Ul./Pl.: al.Waszyngtona,",21.078481,52.243639,"['521', 'N24']"
213402,"Ul./Pl.: al.Waszyngtona,",21.078726,52.243617,"['521', 'N24']"
213403,"Ul./Pl.: al.Waszyngtona,",21.079030,52.243793,"['9', '24']"
213404,"Ul./Pl.: al.Waszyngtona,",21.078492,52.243536,"['9', '24']"
213501,"Ul./Pl.: Kinowa,",21.074632,52.239019,['158']
213502,"Ul./Pl.: Kinowa,",21.074710,52.238872,['158']
213601,"Ul./Pl.: Kinowa,",21.076461,52.236700,['158']
213602,"Ul./Pl.: Rozłucka,",21.077577,52.236678,['158']
213702,"Ul./Pl.: Spalinowa,",21.080309,52.239270,['158']
213801,"Ul./Pl.: Saska,",21.057103,52.237253,"['111', '123', '507', '509', 'N02', 'N22', 'N72']"
213802,"Ul./Pl.: Saska,",21.055757,52.238535,"['111', '123', '507', '509', 'N02', 'N22', 'N72']"
213901,"Ul./Pl.: Saska,",21.059485,52.234956,"['111', '123', 'N02', 'N22', 'N72']"
213902,"Ul./Pl.: Saska,",21.059279,52.235238,"['111', '123', 'N02', 'N22', 'N72']"
214001,"Ul./Pl.: Saska,",21.061130,52.231651,"['147', '507', '509', 'N02', 'N22', 'N72']"
214002,"Ul./Pl.: Zwycięzców,",21.059893,52.232270,['147']
214003,"Ul./Pl.: Zwycięzców,",21.061639,52.232434,"['111', '123']"
214004,"Ul./Pl.: Saska,",21.060648,52.232840,"['111', '123', '507', '509', 'N02', 'N22', 'N72']"
214101,"Ul./Pl.: Międzynarodowa,",21.066350,52.233230,"['111', '123']"
214102,"Ul./Pl.: Międzynarodowa,",21.066811,52.233105,"['111', '123']"
214201,"Ul./Pl.: Brazylijska,",21.063645,52.230919,"['111', '123']"
214202,"Ul./Pl.: Brazylijska,",21.065422,52.231060,"['111', '123']"
214301,"Ul./Pl.: Bora-Komorowskiego,",21.072306,52.225088,"['111', '117', '123', '147', '411', '507', '509', 'N02', 'N22', 'N72']"
214302,"Ul./Pl.: Egipska,",21.069404,52.225430,"['111', '117', '123', '147', '411', '507', '509', 'N02', 'N22', 'N72']"
214401,"Ul./Pl.: Bora-Komorowskiego,",21.078744,52.226075,"['111', '117', '123', '147', '411', '507', '509', 'N02', 'N22', 'N72']"
214402,"Ul./Pl.: Bora-Komorowskiego,",21.076843,52.226028,"['111', '117', '123', '147', '411', '507', '509', 'N02', 'N22', 'N72']"
214501,"Ul./Pl.: Bora-Komorowskiego,",21.084515,52.225907,"['147', '411', '507', '509', 'N02']"
214502,"Ul./Pl.: Bora-Komorowskiego,",21.082848,52.226052,"['111', '117', '123', '147', '411', '507', '509', 'N02', 'N22', 'N72']"
214503,"Ul./Pl.: Abrahama,",21.083859,52.226345,"['111', '311']"
214504,"Ul./Pl.: Meissnera,",21.083614,52.225291,"['117', '123', '311', 'N22', 'N72']"
214601,"Ul./Pl.: Bora-Komorowskiego,",21.093344,52.224690,"['148', '225', '411', '507', 'N02', 'N03']"
214602,"Ul./Pl.: Bora-Komorowskiego,",21.091729,52.225253,"['147', '411', '507', '509', 'N02']"
214603,"Ul./Pl.: Fieldorfa,",21.092092,52.224492,"['147', '168', '213', '219', 'N22', 'N72']"
214604,"Ul./Pl.: Fieldorfa,",21.092960,52.225580,"['148', '168', '213', '225', '509', 'N03', 'N22', 'N72']"
214701,"Ul./Pl.: Bora-Komorowskiego,",21.098370,52.223663,"['148', '225', '411', '507', 'N02', 'N03']"
214702,"Ul./Pl.: Bora-Komorowskiego,",21.096730,52.224285,"['148', '219', '225', '411', '507', 'N02', 'N03']"
214801,"Ul./Pl.: Bora-Komorowskiego,",21.102260,52.222140,"['111', '117', '411']"
214802,"Ul./Pl.: Bora-Komorowskiego,",21.102160,52.222050,['507']
214803,"Ul./Pl.: Bora-Komorowskiego,",21.102050,52.221950,['509']
214804,"Ul./Pl.: Bora-Komorowskiego,",21.102318,52.222803,"['213', '219', '225']"
214805,"Ul./Pl.: Bora-Komorowskiego,",21.102660,52.222380,"['213', '219', '225', 'N22', 'N72', '311']"
214806,"Ul./Pl.: Bora-Komorowskiego,",21.100309,52.223413,"['148', '219', '225', '411', '507', 'N02', 'N03']"
214807,"Ul./Pl.: Jugosłowiańska,",21.100520,52.222364,"['117', '123', '311']"
214808,"Ul./Pl.: Umińskiego,",21.101799,52.223497,"['111', '123', '213', '509', 'N02', 'N22', 'N72']"
214809,"Ul./Pl.: Trasa Siekierkowska,",21.103046,52.221582,"['148', '402', 'N03']"
214810,"Ul./Pl.: Trasa Siekierkowska,",21.105587,52.222384,"['402', '411']"
214901,"Ul./Pl.: Fieldorfa,",21.093400,52.227090,"['148', '168', '213', '225', '509', 'N03', 'N22', 'N72']"
214902,"Ul./Pl.: Fieldorfa,",21.094257,52.228069,"['123', '148', '168', '225', '311', 'N02', 'N03']"
214903,"Ul./Pl.: Umińskiego,",21.094600,52.227350,"['111', '123', '213', '509', 'N02', 'N22', 'N72']"
214904,"Ul./Pl.: Abrahama,",21.093205,52.227745,"['111', '311']"
215001,"Ul./Pl.: Ateńska,",21.067015,52.224827,['117']
215002,"Ul./Pl.: Brukselska,",21.065748,52.224363,['117']
215003,"Ul./Pl.: Saska,",21.067081,52.225992,"['111', '123', '147', 'N02', 'N22', 'N72']"
215101,"Ul./Pl.: Paryska,",21.059277,52.226542,"['117', '146']"
215102,"Ul./Pl.: Wersalska,",21.059343,52.226665,"['117', '146']"
215201,"Ul./Pl.: Paryska,",21.057776,52.228671,"['117', '146']"
215202,"Ul./Pl.: Paryska,",21.057389,52.229419,"['117', '146']"
215301,"Ul./Pl.: Francuska,",21.053934,52.234531,"['117', '138', '146', '147']"
215302,"Ul./Pl.: Francuska,",21.053520,52.235364,"['117', '138', '146', '147']"
215401,"Ul./Pl.: Zwycięzców,",21.053841,52.231096,['138']
215501,"Ul./Pl.: Wał Miedzeszyński,",21.051540,52.229020,['138']
215502,"Ul./Pl.: Wał Miedzeszyński,",21.051891,52.229037,['138']
215601,"Ul./Pl.: Poezji,",21.202713,52.156969,"['146', '161']"
215701,"Ul./Pl.: Jachowicza,",21.203521,52.153841,"['146', '161']"
215801,"Ul./Pl.: Olecka,",21.209215,52.154272,"['146', '161']"
215901,"Ul./Pl.: Michalinki,",21.216139,52.155469,"['146', '161']"
216001,"Ul./Pl.: Bystrzycka,",21.214584,52.161493,"['115', '142', '213']"
216101,"Ul./Pl.: Narcyzowa,",21.221095,52.162254,"['115', '142', '213']"
216201,"Ul./Pl.: Narcyzowa,",21.222748,52.160616,"['115', '142', '213']"
216202,"Ul./Pl.: Narcyzowa,",21.223404,52.160033,"['115', '142', '213']"
216301,"Ul./Pl.: Ochocza,",21.223785,52.158757,"['115', '142', '213']"
216401,"Ul./Pl.: Ochocza,",21.219579,52.157171,"['115', '142', '213']"
216402,"Ul./Pl.: Ochocza,",21.220173,52.157358,"['115', '142', '213']"
216501,"Ul./Pl.: Bystrzycka,",21.216350,52.159792,"['115', '142', '213']"
216502,"Ul./Pl.: Bystrzycka,",21.216888,52.159148,"['115', '142', '213']"
216601,"Ul./Pl.: Przewodowa,",21.193704,52.171301,"['142', '161']"
216602,"Ul./Pl.: Przewodowa,",21.193147,52.171306,"['142', '161', 'N22']"
216701,"Ul./Pl.: Przewodowa,",21.186975,52.172034,"['142', '161']"
216702,"Ul./Pl.: Przewodowa,",21.187943,52.171932,"['142', '161', 'N22']"
216801,"Ul./Pl.: Przewodowa,",21.181679,52.172371,"['142', '161']"
216802,"Ul./Pl.: Przewodowa,",21.181685,52.172328,"['142', '161', 'N22']"
216901,"Ul./Pl.: Przewodowa,",21.175657,52.172630,['142']
216902,"Ul./Pl.: Przewodowa,",21.178024,52.172610,"['142', '161', 'N22']"
