LINE_NUMBER,FROM,TO,FROM_STREET_NAME,TO_STREET_NAME
160,116301,704702,"Park Praski,","Stare Miasto,"
160,704702,709910,"Stare Miasto,","Metro Ratusz-Arsenał,"
160,709910,708507,"Metro Ratusz-Arsenał,","Kino Femina,"
160,708507,708601,"Kino Femina,","Hala Mirowska,"
160,708601,708801,"Hala Mirowska,","rondo ONZ,"
160,708801,700223,"rondo ONZ,","Dw.Centralny,"
161,218401,218301,"Zbójna Góra,","Cygańska,"
161,218301,218101,"Cygańska,","Kwitnącej Akacji,"
161,218101,218001,"Kwitnącej Akacji,","Czołgistów,"
161,218001,217901,"Czołgistów,","Jontka,"
161,217901,217801,"Jontka,","Olchy,"
161,217801,217701,"Olchy,","Limby,"
161,217701,204305,"Limby,","PKP Radość,"
161,204305,204303,"PKP Radość,","PKP Radość,"
161,204303,217501,"PKP Radość,","Powojowa,"
161,217501,217401,"Powojowa,","Mozaikowa,"
161,217401,217301,"Mozaikowa,","Zasobna,"
161,217301,217201,"Zasobna,","Borowiecka,"
161,217201,217101,"Borowiecka,","Hortensji,"
161,217101,217001,"Hortensji,","Draceny,"
161,217001,216902,"Draceny,","Tawułkowa,"
161,216902,216802,"Tawułkowa,","Majerankowa,"
161,216802,216702,"Majerankowa,","Wiesiołka,"
161,216702,216602,"Wiesiołka,","Nadarzyńska,"
161,216602,204601,"Nadarzyńska,","PKP Miedzeszyn,"
161,204601,204701,"PKP Miedzeszyn,","Prasowa,"
161,204701,204801,"Prasowa,","PKP Falenica,"
161,204801,205201,"PKP Falenica,","Falenica,"
161,205201,215601,"Falenica,","Kosodrzewiny,"
161,215601,215701,"Kosodrzewiny,","Jachowicza,"
161,215701,215801,"Jachowicza,","Olecka,"
162,307903,308004,"EC Siekierki,","Statkowskiego,"
162,308004,309102,"Statkowskiego,","Sypniewska,"
162,309102,309002,"Sypniewska,","Jeziorko Czerniakowskie,"
162,309002,308902,"Jeziorko Czerniakowskie,","os.Bernardyńska,"
162,308902,306202,"os.Bernardyńska,","Gołkowska,"
162,306202,306102,"Gołkowska,","Pl.Bernardyński,"
162,306102,306002,"Pl.Bernardyński,","al.Witosa,"
162,306002,305902,"al.Witosa,","Chełmska,"
162,305902,305802,"Chełmska,","Sielce,"
162,305802,305702,"Sielce,","Bartycka,"
162,305702,707304,"Bartycka,","Szwoleżerów,"
162,707304,707202,"Szwoleżerów,","Agrykola,"
162,707202,707104,"Agrykola,","Rozbrat,"
162,707104,707002,"Rozbrat,","Śniegockiej,"
162,707002,706902,"Śniegockiej,","Książęca,"
162,706902,706804,"Książęca,","PKP Powiśle,"
162,706804,706701,"PKP Powiśle,","Topiel,"
162,706701,707903,"Topiel,","Metro Centrum Nauki Kopernik,"
162,707903,123202,"Metro Centrum Nauki Kopernik,","most Świętokrzyski,"
162,123202,122001,"most Świętokrzyski,","Sierakowskiego,"
162,122001,100206,"Sierakowskiego,","Ząbkowska,"
162,100206,100302,"Ząbkowska,","Dw.Wileński,"
162,100302,106606,"Dw.Wileński,","Inżynierska,"
162,106606,100507,"Inżynierska,","pl.Hallera,"
162,100507,100509,"pl.Hallera,","pl.Hallera,"
163,304403,304401,"Wilanów,","Wilanów,"
163,304401,304503,"Wilanów,","Vogla,"
163,304503,314701,"Vogla,","Europejska,"
163,314701,314801,"Europejska,","Vogla-Morysin,"
163,314801,314901,"Vogla-Morysin,","Ruczaj,"
163,314901,327801,"Ruczaj,","Ogrody Działkowe Wilanówka,"
163,327801,315001,"Ogrody Działkowe Wilanówka,","Syta,"
163,315001,319601,"Syta,","Zaściankowa,"
163,319601,319701,"Zaściankowa,","Jara,"
163,319701,319801,"Jara,","Siedliskowa,"
163,319801,315201,"Siedliskowa,","Glebowa,"
163,315201,331701,"Glebowa,","Tuzinowa,"
163,331701,331801,"Tuzinowa,","Spiralna,"
163,331801,331901,"Spiralna,","Łucznicza,"
163,331901,342901,"Łucznicza,","Betoniarnia,"
163,342901,308202,"Betoniarnia,","Zawodzie,"
163,308202,308302,"Zawodzie,","Santocka,"
163,308302,306604,"Santocka,","Wiertnicza,"
163,306604,342502,"Wiertnicza,","Buska,"
163,342502,303502,"Buska,","Nałęczowska,"
163,303502,303402,"Nałęczowska,","Truskawiecka,"
163,303402,303304,"Truskawiecka,","św.Bonifacego,"
163,303304,309302,"św.Bonifacego,","Batumi,"
163,309302,309406,"Batumi,","Stegny,"
164,307905,308004,"EC Siekierki,","Statkowskiego,"
164,308004,309102,"Statkowskiego,","Sypniewska,"
164,309102,309002,"Sypniewska,","Jeziorko Czerniakowskie,"
164,309002,308902,"Jeziorko Czerniakowskie,","os.Bernardyńska,"
164,308902,306202,"os.Bernardyńska,","Gołkowska,"
164,306202,306201,"Gołkowska,","Gołkowska,"
164,306201,306301,"Gołkowska,","Limanowskiego,"
164,306301,306404,"Limanowskiego,","Goraszewska,"
164,306404,309202,"Goraszewska,","Klarysewska,"
164,309202,303301,"Klarysewska,","św.Bonifacego,"
164,303301,303401,"św.Bonifacego,","Truskawiecka,"
164,303401,303501,"Truskawiecka,","Nałęczowska,"
164,303501,303601,"Nałęczowska,","Instytut Neurologii,"
164,303601,304201,"Instytut Neurologii,","Sobieskiego,"
164,304201,304301,"Sobieskiego,","Królowej Marysieńki,"
164,304301,304401,"Królowej Marysieńki,","Wilanów,"
164,304401,304503,"Wilanów,","Vogla,"
164,304503,314701,"Vogla,","Europejska,"
164,314701,314801,"Europejska,","Vogla-Morysin,"
164,314801,314901,"Vogla-Morysin,","Ruczaj,"
164,314901,327801,"Ruczaj,","Ogrody Działkowe Wilanówka,"
164,327801,315003,"Ogrody Działkowe Wilanówka,","Syta,"
164,315003,315301,"Syta,","Lercha,"
164,315301,315401,"Lercha,","Zawady,"
164,315401,315651,"Zawady,","Bartyki,"
164,315651,315701,"Bartyki,","Grabalówki,"
164,315701,315801,"Grabalówki,","Hoserów,"
164,315801,315901,"Hoserów,","Kępa Zawadowska,"
165,310401,328902,"Wyczółki,","Hołubcowa,"
165,328902,334303,"Hołubcowa,","Osmańska,"
165,334303,327104,"Osmańska,","Kłobucka,"
165,327104,327002,"Kłobucka,","Areszt Śledczy Służewiec,"
165,327002,326902,"Areszt Śledczy Służewiec,","Jurajska,"
165,326902,326802,"Jurajska,","Taborowa,"
165,326802,326702,"Taborowa,","Bokserska,"
165,326702,326502,"Bokserska,","Obrzeżna,"
165,326502,324402,"Obrzeżna,","Cybernetyki,"
165,324402,324301,"Cybernetyki,","rondo Unii Europejskiej,"
165,324301,324903,"rondo Unii Europejskiej,","Instytut Fizyki,"
165,324903,311303,"Instytut Fizyki,","Smoluchowskiego,"
165,311303,300909,"Smoluchowskiego,","Metro Wilanowska,"
166,340004,328203,"os.Kabaty,","Metro Kabaty,"
166,328203,328801,"Metro Kabaty,","Zaruby,"
166,328801,328702,"Zaruby,","Wąwozowa,"
166,328702,320902,"Wąwozowa,","Kiepury,"
166,320902,320104,"Kiepury,","Lokajskiego,"
166,320104,342602,"Lokajskiego,","Przy Bażantarni,"
166,342602,320202,"Przy Bażantarni,","Raabego,"
166,320202,328101,"Raabego,","Metro Natolin,"
166,328101,314601,"Metro Natolin,","Lanciego,"
166,314601,320002,"Lanciego,","Belgradzka,"
166,320002,319002,"Belgradzka,","Mandarynki,"
166,319002,320802,"Mandarynki,","Płaskowickiej,"
166,320802,320702,"Płaskowickiej,","Grzegorzewskiej,"
166,320702,312202,"Grzegorzewskiej,","Teligi,"
166,312202,312103,"Teligi,","Strzeleckiego,"
166,312103,315106,"Strzeleckiego,","Ciszewskiego,"
166,315106,315104,"Ciszewskiego,","Ciszewskiego,"
166,315104,320602,"Ciszewskiego,","SGGW-Klinika,"
166,320602,310002,"SGGW-Klinika,","SGGW-Rektorat,"
166,310002,302902,"SGGW-Rektorat,","SGGW-Biblioteka,"
166,302902,309902,"SGGW-Biblioteka,","Arbuzowa,"
166,309902,309802,"Arbuzowa,","Nowoursynowska,"
166,309802,303902,"Nowoursynowska,","Dolina Służewiecka,"
166,303902,309502,"Dolina Służewiecka,","Warneńska,"
166,309502,303002,"Warneńska,","Tor Stegny,"
166,303002,302802,"Tor Stegny,","Kostrzewskiego,"
166,302802,302702,"Kostrzewskiego,","Dolna,"
166,302702,302602,"Dolna,","Spacerowa,"
166,302602,709502,"Spacerowa,","Łazienki Królewskie,"
166,709502,703702,"Łazienki Królewskie,","pl.Na Rozdrożu,"
166,703702,703802,"pl.Na Rozdrożu,","Piękna,"
166,703802,704004,"Piękna,","pl.Trzech Krzyży,"
166,704004,706601,"pl.Trzech Krzyży,","Czerniakowska,"
166,706601,706501,"Czerniakowska,","Solec,"
166,706501,213104,"Solec,","rondo Waszyngtona,"
166,213104,200102,"rondo Waszyngtona,","al.Zieleniecka,"
166,200102,100102,"al.Zieleniecka,","Kijowska,"
166,100102,100202,"Kijowska,","Ząbkowska,"
166,100202,100302,"Ząbkowska,","Dw.Wileński,"
166,100302,106606,"Dw.Wileński,","Inżynierska,"
166,106606,100507,"Inżynierska,","pl.Hallera,"
166,100507,100518,"pl.Hallera,","pl.Hallera,"
167,510404,510501,"Znana,","Strąkowa,"
167,510501,510401,"Strąkowa,","Znana,"
167,510401,510301,"Znana,","Antka Rozpylacza,"
167,510301,510003,"Antka Rozpylacza,","Redutowa,"
167,510003,509901,"Redutowa,","Pustola,"
167,509901,509801,"Pustola,","Zajezdnia Redutowa,"
167,509801,500907,"Zajezdnia Redutowa,","Reduta Wolska,"
167,500907,504451,"Reduta Wolska,","Ordona,"
167,504451,504305,"Ordona,","PKP Wola (Kasprzaka),"
167,504305,509601,"PKP Wola (Kasprzaka),","Parafialna,"
167,509601,509701,"Parafialna,","Armatnia,"
167,509701,404503,"Armatnia,","rondo Zesłańców Syberyjskich,"
167,404503,415401,"rondo Zesłańców Syberyjskich,","Szczęśliwicka,"
167,415401,400501,"Szczęśliwicka,","Bitwy Warszawskiej 1920 r.,"
167,400501,400401,"Bitwy Warszawskiej 1920 r.,","Och-Teatr,"
167,400401,412105,"Och-Teatr,","Wawelska,"
167,412105,402903,"Wawelska,","Pomnik Lotnika,"
167,402903,412201,"Pomnik Lotnika,","al.Wielkopolski,"
167,412201,709301,"al.Wielkopolski,","GUS,"
167,709301,709401,"GUS,","Biblioteka Narodowa,"
167,709401,322801,"Biblioteka Narodowa,","Metro Pole Mokotowskie,"
167,322801,310501,"Metro Pole Mokotowskie,","Wiśniowa,"
167,310501,300203,"Wiśniowa,","Rakowiecka,"
167,300203,300107,"Rakowiecka,","pl.Unii Lubelskiej,"
167,300107,302603,"pl.Unii Lubelskiej,","Spacerowa,"
167,302603,308401,"Spacerowa,","Stępińska,"
167,308401,308501,"Stępińska,","Iwicka,"
167,308501,305802,"Iwicka,","Sielce,"
167,305802,305703,"Sielce,","Bartycka,"
167,305703,306901,"Bartycka,","Budexpo,"
167,306901,338801,"Budexpo,","Ku Wiśle,"
167,338801,307001,"Ku Wiśle,","Figowa,"
167,307001,307101,"Figowa,","Łososiowa,"
167,307101,307201,"Łososiowa,","Siekierkowska,"
167,307201,330803,"Siekierkowska,","Siekierki-Sanktuarium,"
168,210502,210301,"Witolin,","CH Promenada,"
168,210301,210205,"CH Promenada,","Zamieniecka,"
168,210205,212401,"Zamieniecka,","Bukowskiego,"
168,212401,214901,"Bukowskiego,","Umińskiego,"
168,214901,214603,"Umińskiego,","Bora-Komorowskiego,"
168,214603,231301,"Bora-Komorowskiego,","Meissnera,"
168,231301,330801,"Meissnera,","Siekierki-Sanktuarium,"
168,330801,332304,"Siekierki-Sanktuarium,","Małe Siekierki,"
168,332304,342702,"Małe Siekierki,","Batalionu Ak ""Bałtyk"","
168,342702,342802,"Batalionu Ak ""Bałtyk"",","Grupy Ak ""Północ"","
168,342802,305804,"Grupy Ak ""Północ"",","Sielce,"
168,305804,308502,"Sielce,","Iwicka,"
168,308502,308402,"Iwicka,","Stępińska,"
168,308402,302604,"Stępińska,","Spacerowa,"
168,302604,300204,"Spacerowa,","Rakowiecka,"
168,300204,310502,"Rakowiecka,","Wiśniowa,"
168,310502,322808,"Wiśniowa,","Metro Pole Mokotowskie,"
168,322808,322904,"Metro Pole Mokotowskie,","Madalińskiego,"
168,322904,312502,"Madalińskiego,","Łowicka,"
168,312502,323701,"Łowicka,","Kulskiego,"
168,323701,323801,"Kulskiego,","Wołoska-Szpital,"
168,323801,323901,"Wołoska-Szpital,","Wołoska,"
168,323901,339001,"Wołoska,","Bytnara,"
168,339001,324006,"Bytnara,","Woronicza,"
168,324006,325802,"Woronicza,","Zajezdnia Woronicza,"
168,325802,325701,"Zajezdnia Woronicza,","Instytut Reumatologii,"
168,325701,325602,"Instytut Reumatologii,","Spartańska,"
169,102807,102811,"Dw.Wschodni (Kijowska),","Dw.Wschodni (Kijowska),"
169,102811,100107,"Dw.Wschodni (Kijowska),","Kijowska,"
169,100107,100202,"Kijowska,","Ząbkowska,"
169,100202,100302,"Ząbkowska,","Dw.Wileński,"
169,100302,106602,"Dw.Wileński,","Inżynierska,"
169,106602,150902,"Inżynierska,","Strzelecka,"
169,150902,107102,"Strzelecka,","Bródnowska,"
169,107102,107702,"Bródnowska,","rondo Żaba,"
169,107702,114202,"rondo Żaba,","Rogowska,"
169,114202,114302,"Rogowska,","Kołowa,"
169,114302,114402,"Kołowa,","Cm.Bródnowski,"
169,114402,152802,"Cm.Bródnowski,","Niwa,"
169,152802,121501,"Niwa,","Gilarska,"
169,121501,121604,"Gilarska,","Balkonowa,"
169,121604,115502,"Balkonowa,","Chodecka,"
169,115502,114704,"Chodecka,","Szpital Bródnowski,"
169,114704,115383,"Szpital Bródnowski,","Łojewska,"
169,115383,115481,"Łojewska,","Klub Lira,"
169,115481,116582,"Klub Lira,","Turmoncka,"
169,116582,126082,"Turmoncka,","KS Polonez,"
169,126082,115206,"KS Polonez,","Bródno-Podgrodzie,"
170,100609,100506,"rondo Starzyńskiego,","pl.Hallera,"
170,100506,100508,"pl.Hallera,","pl.Hallera,"
170,100508,106601,"pl.Hallera,","Inżynierska,"
170,106601,100301,"Inżynierska,","Dw.Wileński,"
170,100301,103202,"Dw.Wileński,","Markowska,"
170,103202,103302,"Markowska,","Korsaka,"
170,103302,103402,"Korsaka,","Śnieżna,"
170,103402,116002,"Śnieżna,","Wołomińska,"
170,116002,103502,"Wołomińska,","Naczelnikowska,"
170,103502,121704,"Naczelnikowska,","Księcia Ziemowita,"
170,121704,104502,"Księcia Ziemowita,","Chemiczna,"
170,104502,104602,"Chemiczna,","Hutnicza,"
170,104602,104702,"Hutnicza,","Rzeczna,"
170,104702,104802,"Rzeczna,","Bukowiecka,"
170,104802,150604,"Bukowiecka,","Wierna,"
170,150604,148102,"Wierna,","pl.Ostrej Bramy,"
170,148102,148281,"pl.Ostrej Bramy,","PKP Zacisze-Wilno,"
170,148281,148181,"PKP Zacisze-Wilno,","pl.Ostrej Bramy,"
170,148181,150602,"pl.Ostrej Bramy,","Wierna,"
170,150602,105002,"Wierna,","Lniana,"
170,105002,105101,"Lniana,","Elsnerów,"
171,707606,707104,"Torwar,","Rozbrat,"
171,707104,707002,"Rozbrat,","Śniegockiej,"
171,707002,706904,"Śniegockiej,","Książęca,"
171,706904,704010,"Książęca,","pl.Trzech Krzyży,"
171,704010,703302,"pl.Trzech Krzyży,","Krucza,"
171,703302,701304,"Krucza,","Centrum,"
171,701304,701402,"Centrum,","Metro Świętokrzyska,"
171,701402,701502,"Metro Świętokrzyska,","Królewska,"
171,701502,701604,"Królewska,","pl.Bankowy,"
171,701604,708502,"pl.Bankowy,","Kino Femina,"
171,708502,500202,"Kino Femina,","Wola-Ratusz,"
171,500202,500310,"Wola-Ratusz,","Okopowa,"
171,500310,502402,"Okopowa,","Leszno,"
171,502402,502502,"Leszno,","Młynarska,"
171,502502,502602,"Młynarska,","Płocka-Szpital,"
171,502602,502806,"Płocka-Szpital,","Metro Młynów,"
171,502806,502802,"Metro Młynów,","Metro Młynów,"
171,502802,502002,"Metro Młynów,","Park Moczydło,"
171,502002,503002,"Park Moczydło,","Metro Księcia Janusza,"
171,503002,503102,"Metro Księcia Janusza,","Góralska,"
171,503102,503202,"Góralska,","Białowiejska,"
171,503202,519452,"Białowiejska,","Grodkowska,"
171,519452,503302,"Grodkowska,","Konarskiego,"
171,503302,503404,"Konarskiego,","Bemowo-Ratusz,"
171,503404,506102,"Bemowo-Ratusz,","Kazubów,"
171,506102,507702,"Kazubów,","Dywizjonu 303,"
171,507702,506303,"Dywizjonu 303,","Radiowa,"
171,506303,510601,"Radiowa,","Orlich Gniazd,"
171,510601,510701,"Orlich Gniazd,","Widawska,"
171,510701,506407,"Widawska,","Wrocławska,"
171,506407,510201,"Wrocławska,","Rodła,"
171,510201,506201,"Rodła,","Piastów Śląskich,"
171,506201,506501,"Piastów Śląskich,","Ogrody Działkowe Bemowo,"
171,506501,604704,"Ogrody Działkowe Bemowo,","Conrada,"
171,604704,622302,"Conrada,","Conrada-Szkoła,"
171,622302,604805,"Conrada-Szkoła,","Chomiczówka,"
172,306506,306502,"Sadyba,","Sadyba,"
172,306502,306404,"Sadyba,","Goraszewska,"
172,306404,309202,"Goraszewska,","Klarysewska,"
172,309202,303302,"Klarysewska,","św.Bonifacego,"
172,303302,303202,"św.Bonifacego,","Czarnomorska,"
172,303202,303102,"Czarnomorska,","Mangalia,"
172,303102,303002,"Mangalia,","Tor Stegny,"
172,303002,302802,"Tor Stegny,","Kostrzewskiego,"
172,302802,302704,"Kostrzewskiego,","Dolna,"
172,302704,311702,"Dolna,","Konduktorska,"
172,311702,300501,"Konduktorska,","Park Dreszera,"
172,300501,310802,"Park Dreszera,","Krasickiego,"
172,310802,323104,"Krasickiego,","Odyńca,"
172,323104,312602,"Odyńca,","Tagore'a,"
172,312602,323906,"Tagore'a,","Wołoska,"
172,323906,325502,"Wołoska,","Miłobędzka,"
172,325502,332602,"Miłobędzka,","Do Fortu,"
172,332602,403302,"Do Fortu,","Rakowiec,"
172,403302,403204,"Rakowiec,","Pruszkowska,"
172,403204,411201,"Pruszkowska,","Mołdawska,"
172,411201,411301,"Mołdawska,","Wiślicka,"
172,411301,410801,"Wiślicka,","Banacha,"
172,410801,400506,"Banacha,","Bitwy Warszawskiej 1920 r.,"
172,400506,415404,"Bitwy Warszawskiej 1920 r.,","Szczęśliwicka,"
172,415404,404305,"Szczęśliwicka,","Grzymały-Sokołowskiego,"
172,404305,404402,"Grzymały-Sokołowskiego,","Dw.Zachodni,"
172,404402,408101,"Dw.Zachodni,","Na Bateryjce,"
172,408101,408201,"Na Bateryjce,","al.Bohaterów Września,"
172,408201,402702,"al.Bohaterów Września,","CH Blue City,"
173,244003,244002,"Stara Miłosna (Graniczna),","Stara Miłosna (Graniczna),"
173,244002,234604,"Stara Miłosna (Graniczna),","Torfowa,"
173,234604,234602,"Torfowa,","Torfowa,"
173,234602,234702,"Torfowa,","Marmurowa,"
173,234702,234802,"Marmurowa,","Pogodna,"
173,234802,234902,"Pogodna,","Rumiankowa,"
173,234902,227502,"Rumiankowa,","Stara Miłosna (Ułańska),"
173,227502,246501,"Stara Miłosna (Ułańska),","Mazowiecka,"
173,246501,227301,"Mazowiecka,","Drobiarska,"
173,227301,285201,"Drobiarska,","Mariańska,                      SL 01  NŻ  |10|11|                                               r"
173,285201,227201,"Mariańska,                      SL 01  NŻ  |10|11|                                               r","Idzikowskiego,                  SL 01  NŻ  |11|12|               Moraczewskiego,                 r"
173,227201,228801,"Idzikowskiego,                  SL 01  NŻ  |11|12|               Moraczewskiego,                 r","al.Piłsudskiego,                SL 01      |12|13|                                               r"
173,228801,228701,"al.Piłsudskiego,                SL 01      |12|13|                                               r","Puszkina,                       SL 01  NŻ  |13|14|                                               r"
173,228701,228601,"Puszkina,                       SL 01  NŻ  |13|14|                                               r","Orla,                           SL 01      |14|15|"
173,228601,228501,"Orla,                           SL 01      |14|15|","Wola Grzybowska,"
173,228501,228401,"Wola Grzybowska,","Wiosenna,"
173,228401,228301,"Wiosenna,","Chodkiewicza,"
173,228301,228201,"Chodkiewicza,","Armii Krajowej,"
173,228201,228101,"Armii Krajowej,","Wesoła-Ratusz,"
173,228101,228001,"Wesoła-Ratusz,","Rejtana,"
173,228001,227901,"Rejtana,","Groszówka,"
173,227901,227801,"Groszówka,","Grzybowa,"
173,227801,227701,"Grzybowa,","Brata Alberta,"
173,227701,230601,"Brata Alberta,","Wspólna,"
173,230601,227601,"Wspólna,","Jagiellońska,"
173,227601,206501,"Jagiellońska,","Spółdzielnia Noma,"
173,206501,206401,"Spółdzielnia Noma,","Marysin,"
173,206401,206201,"Marysin,","Potockich,"
173,206201,206101,"Potockich,","Łysakowska,"
173,206101,206001,"Łysakowska,","Rezedowa,"
173,206001,205901,"Rezedowa,","Okularowa,"
173,205901,205801,"Okularowa,","PKP Gocławek,"
173,205801,201501,"PKP Gocławek,","Płowiecka,"
173,201501,201401,"Płowiecka,","Gocławek,"
173,201401,201301,"Gocławek,","Kwatery Głównej,"
173,201301,201201,"Kwatery Głównej,","Żółkiewskiego,"
173,201201,201101,"Żółkiewskiego,","pl.Szembeka,"
173,201101,201001,"pl.Szembeka,","Wspólna Droga,"
173,201001,200808,"Wspólna Droga,","Wiatraczna,"
173,200808,211401,"Wiatraczna,","Mycielskiego,"
173,211401,211501,"Mycielskiego,","RKS Orzeł,"
173,211501,211602,"RKS Orzeł,","Podskarbińska,"
